keyword	protein_len	gencode_loc	blast_species	pride_group	pr_count
stringent	<= 50	All_exon_coding	Homo_sapiens	Organism part,cancer,cell line	0
stringent	<= 50	All_exon_coding	Homo_sapiens	Organism part	2
stringent	<= 50	All_exon_coding	Homo_sapiens	cell line	1
stringent	<= 50	All_exon_coding	otherSum	Organism part,cancer	0
stringent	<= 50	All_exon_coding	otherSum	cancer	0
stringent	<= 50	All_exon_coding	otherSum	cancer,cell line	0
stringent	<= 50	All_exon_coding	otherSum	Organism part,cell line	0
stringent	<= 50	All_exon_coding	otherSum	Organism part,cancer,cell line	0
stringent	<= 50	All_exon_coding	otherSum	Organism part	0
stringent	<= 50	All_exon_coding	otherSum	cell line	0
stringent	<= 50	All_exon_coding	NA	Organism part,cancer	0
stringent	<= 50	All_exon_coding	NA	cancer	3
stringent	<= 50	All_exon_coding	NA	cancer,cell line	0
stringent	<= 50	All_exon_coding	NA	Organism part,cell line	2
stringent	<= 50	All_exon_coding	NA	Organism part,cancer,cell line	2
stringent	<= 50	All_exon_coding	NA	Organism part	3
stringent	<= 50	All_exon_coding	NA	cell line	6
stringent	<= 50	All_exon_coding	Bacteria	Organism part,cancer	0
stringent	<= 50	All_exon_coding	Bacteria	cancer	0
stringent	<= 50	All_exon_coding	Bacteria	cancer,cell line	0
stringent	<= 50	All_exon_coding	Bacteria	Organism part,cell line	0
stringent	<= 50	All_exon_coding	Bacteria	Organism part,cancer,cell line	0
stringent	<= 50	All_exon_coding	Bacteria	Organism part	0
stringent	<= 50	All_exon_coding	Bacteria	cell line	0
stringent	<= 50	All_intron	nonHuman_Primates	Organism part,cancer	2
stringent	<= 50	All_intron	nonHuman_Primates	cancer	10
stringent	<= 50	All_intron	nonHuman_Primates	cancer,cell line	2
stringent	<= 50	All_intron	nonHuman_Primates	Organism part,cell line	4
stringent	<= 50	All_intron	nonHuman_Primates	Organism part,cancer,cell line	7
stringent	<= 50	All_intron	nonHuman_Primates	Organism part	17
stringent	<= 50	All_intron	nonHuman_Primates	cell line	25
stringent	<= 50	All_intron	nonPrimates_mammals	Organism part,cancer	1
stringent	<= 50	All_intron	nonPrimates_mammals	cancer	2
stringent	<= 50	All_intron	nonPrimates_mammals	cancer,cell line	1
stringent	<= 50	All_intron	nonPrimates_mammals	Organism part,cell line	0
stringent	<= 50	All_intron	nonPrimates_mammals	Organism part,cancer,cell line	2
stringent	<= 50	All_intron	nonPrimates_mammals	Organism part	5
stringent	<= 50	All_intron	nonPrimates_mammals	cell line	3
stringent	<= 50	All_intron	nonMammal_Metazoa	Organism part,cancer	0
stringent	<= 50	All_intron	nonMammal_Metazoa	cancer	0
stringent	<= 50	All_intron	nonMammal_Metazoa	cancer,cell line	0
stringent	<= 50	All_intron	nonMammal_Metazoa	Organism part,cell line	0
stringent	<= 50	All_intron	nonMammal_Metazoa	Organism part,cancer,cell line	0
stringent	<= 50	All_intron	nonMammal_Metazoa	Organism part	2
stringent	<= 50	All_intron	nonMammal_Metazoa	cell line	1
stringent	<= 50	All_intron	Homo_sapiens	Organism part,cancer	1
stringent	<= 50	All_intron	Homo_sapiens	cancer	2
stringent	<= 50	All_intron	Homo_sapiens	cancer,cell line	1
stringent	<= 50	All_intron	Homo_sapiens	Organism part,cell line	4
stringent	<= 50	All_intron	Homo_sapiens	Organism part,cancer,cell line	3
stringent	<= 50	All_intron	Homo_sapiens	Organism part	2
stringent	<= 50	All_intron	Homo_sapiens	cell line	7
stringent	<= 50	All_intron	otherSum	Organism part,cancer	0
stringent	<= 50	All_intron	otherSum	cancer	0
stringent	<= 50	All_intron	otherSum	cancer,cell line	0
stringent	<= 50	All_intron	otherSum	Organism part,cell line	0
stringent	<= 50	All_intron	otherSum	Organism part,cancer,cell line	0
stringent	<= 50	All_intron	otherSum	Organism part	1
stringent	<= 50	All_intron	otherSum	cell line	0
stringent	<= 50	All_intron	NA	Organism part,cancer	21
stringent	<= 50	All_intron	NA	cancer	153
stringent	<= 50	All_intron	NA	cancer,cell line	32
stringent	<= 50	All_intron	NA	Organism part,cell line	42
stringent	<= 50	All_intron	NA	Organism part,cancer,cell line	58
stringent	<= 50	All_intron	NA	Organism part	288
stringent	<= 50	All_intron	NA	cell line	287
stringent	<= 50	All_intron	Bacteria	Organism part,cancer	1
stringent	<= 50	All_intron	Bacteria	cancer	9
stringent	<= 50	All_intron	Bacteria	cancer,cell line	2
stringent	<= 50	All_intron	Bacteria	Organism part,cell line	1
stringent	<= 50	All_intron	Bacteria	Organism part,cancer,cell line	2
stringent	<= 50	All_intron	Bacteria	Organism part	5
stringent	<= 50	All_intron	Bacteria	cell line	9
stringent	<= 50	other	nonHuman_Primates	Organism part,cancer	0
stringent	<= 50	other	nonHuman_Primates	cancer	1
stringent	<= 50	other	nonHuman_Primates	cancer,cell line	0
stringent	<= 50	other	nonHuman_Primates	Organism part,cell line	1
stringent	<= 50	other	nonHuman_Primates	Organism part,cancer,cell line	4
stringent	<= 50	other	nonHuman_Primates	Organism part	1
stringent	<= 50	other	nonHuman_Primates	cell line	2
stringent	<= 50	other	nonPrimates_mammals	Organism part,cancer	0
stringent	<= 50	other	nonPrimates_mammals	cancer	0
stringent	<= 50	other	nonPrimates_mammals	cancer,cell line	1
stringent	<= 50	other	nonPrimates_mammals	Organism part,cell line	0
stringent	<= 50	other	nonPrimates_mammals	Organism part,cancer,cell line	1
stringent	<= 50	other	nonPrimates_mammals	Organism part	2
stringent	<= 50	other	nonPrimates_mammals	cell line	0
stringent	<= 50	other	nonMammal_Metazoa	Organism part,cancer	0
stringent	<= 50	other	nonMammal_Metazoa	cancer	0
stringent	<= 50	other	nonMammal_Metazoa	cancer,cell line	0
stringent	<= 50	other	nonMammal_Metazoa	Organism part,cell line	0
stringent	<= 50	other	nonMammal_Metazoa	Organism part,cancer,cell line	0
stringent	<= 50	other	nonMammal_Metazoa	Organism part	0
stringent	<= 50	other	nonMammal_Metazoa	cell line	0
stringent	<= 50	other	Homo_sapiens	Organism part,cancer	0
stringent	<= 50	other	Homo_sapiens	cancer	0
stringent	<= 50	other	Homo_sapiens	cancer,cell line	1
stringent	<= 50	other	Homo_sapiens	Organism part,cell line	0
stringent	<= 50	other	Homo_sapiens	Organism part,cancer,cell line	1
stringent	<= 50	other	Homo_sapiens	Organism part	0
stringent	<= 50	other	Homo_sapiens	cell line	2
stringent	<= 50	other	otherSum	Organism part,cancer	0
stringent	<= 50	other	otherSum	cancer	0
stringent	<= 50	other	otherSum	cancer,cell line	0
stringent	<= 50	other	otherSum	Organism part,cell line	0
stringent	<= 50	other	otherSum	Organism part,cancer,cell line	0
stringent	<= 50	other	otherSum	Organism part	0
stringent	<= 50	other	otherSum	cell line	0
stringent	<= 50	other	NA	Organism part,cancer	1
stringent	<= 50	other	NA	cancer	8
stringent	<= 50	other	NA	cancer,cell line	2
stringent	<= 50	other	NA	Organism part,cell line	3
stringent	<= 50	other	NA	Organism part,cancer,cell line	1
stringent	<= 50	other	NA	Organism part	5
stringent	<= 50	other	NA	cell line	5
stringent	<= 50	other	Bacteria	Organism part,cancer	0
stringent	<= 50	other	Bacteria	cancer	0
stringent	<= 50	other	Bacteria	cancer,cell line	0
stringent	<= 50	other	Bacteria	Organism part,cell line	0
stringent	<= 50	other	Bacteria	Organism part,cancer,cell line	0
stringent	<= 50	other	Bacteria	Organism part	0
stringent	<= 50	other	Bacteria	cell line	0
stringent	<= 50	All_transcript_coding	nonHuman_Primates	Organism part,cancer	0
stringent	<= 50	All_transcript_coding	nonHuman_Primates	cancer	0
stringent	<= 50	All_transcript_coding	nonHuman_Primates	cancer,cell line	1
stringent	<= 50	All_transcript_coding	nonHuman_Primates	Organism part,cell line	1
stringent	<= 50	All_transcript_coding	nonHuman_Primates	Organism part,cancer,cell line	3
stringent	<= 50	All_transcript_coding	nonHuman_Primates	Organism part	11
stringent	<= 50	All_transcript_coding	nonHuman_Primates	cell line	4
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	Organism part,cancer	1
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	cancer	0
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	cancer,cell line	2
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	Organism part,cell line	5
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	Organism part,cancer,cell line	6
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	Organism part	5
stringent	<= 50	All_transcript_coding	nonPrimates_mammals	cell line	7
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	Organism part,cancer	0
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	cancer	1
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	cancer,cell line	1
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	Organism part,cell line	1
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	Organism part,cancer,cell line	1
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	Organism part	1
stringent	<= 50	All_transcript_coding	nonMammal_Metazoa	cell line	1
stringent	<= 50	All_transcript_coding	Homo_sapiens	Organism part,cancer	0
stringent	<= 50	All_transcript_coding	Homo_sapiens	cancer	1
stringent	<= 50	All_transcript_coding	Homo_sapiens	cancer,cell line	1
stringent	<= 50	All_transcript_coding	Homo_sapiens	Organism part,cell line	0
stringent	<= 50	All_transcript_coding	Homo_sapiens	Organism part,cancer,cell line	4
stringent	<= 50	All_transcript_coding	Homo_sapiens	Organism part	5
stringent	<= 50	All_transcript_coding	Homo_sapiens	cell line	2
stringent	<= 50	All_transcript_coding	otherSum	Organism part,cancer	0
stringent	<= 50	All_transcript_coding	otherSum	cancer	0
stringent	<= 50	All_transcript_coding	otherSum	cancer,cell line	0
stringent	<= 50	All_transcript_coding	otherSum	Organism part,cell line	0
stringent	<= 50	All_transcript_coding	otherSum	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript_coding	otherSum	Organism part	0
stringent	<= 50	All_transcript_coding	otherSum	cell line	0
stringent	<= 50	All_transcript_coding	NA	Organism part,cancer	1
stringent	<= 50	All_transcript_coding	NA	cancer	17
stringent	<= 50	All_transcript_coding	NA	cancer,cell line	2
stringent	<= 50	All_transcript_coding	NA	Organism part,cell line	2
stringent	<= 50	All_transcript_coding	NA	Organism part,cancer,cell line	7
stringent	<= 50	All_transcript_coding	NA	Organism part	25
stringent	<= 50	All_transcript_coding	NA	cell line	19
stringent	<= 50	All_transcript_coding	Bacteria	Organism part,cancer	0
stringent	<= 50	All_transcript_coding	Bacteria	cancer	0
stringent	<= 50	All_transcript_coding	Bacteria	cancer,cell line	0
stringent	<= 50	All_transcript_coding	Bacteria	Organism part,cell line	0
stringent	<= 50	All_transcript_coding	Bacteria	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript_coding	Bacteria	Organism part	0
stringent	<= 50	All_transcript_coding	Bacteria	cell line	0
stringent	<= 50	All_UTR	nonHuman_Primates	Organism part,cancer	0
stringent	<= 50	All_UTR	nonHuman_Primates	cancer	0
stringent	<= 50	All_UTR	nonHuman_Primates	cancer,cell line	0
stringent	<= 50	All_UTR	nonHuman_Primates	Organism part,cell line	1
stringent	<= 50	All_UTR	nonHuman_Primates	Organism part,cancer,cell line	0
stringent	<= 50	All_UTR	nonHuman_Primates	Organism part	3
stringent	<= 50	All_UTR	nonHuman_Primates	cell line	0
stringent	<= 50	All_UTR	nonPrimates_mammals	Organism part,cancer	0
stringent	<= 50	All_UTR	nonPrimates_mammals	cancer	0
stringent	<= 50	All_UTR	nonPrimates_mammals	cancer,cell line	0
stringent	<= 50	All_UTR	nonPrimates_mammals	Organism part,cell line	0
stringent	<= 50	All_UTR	nonPrimates_mammals	Organism part,cancer,cell line	0
stringent	<= 50	All_UTR	nonPrimates_mammals	Organism part	1
stringent	<= 50	All_UTR	nonPrimates_mammals	cell line	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	Organism part,cancer	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	cancer	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	cancer,cell line	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	Organism part,cell line	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	Organism part,cancer,cell line	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	Organism part	0
stringent	<= 50	All_UTR	nonMammal_Metazoa	cell line	0
stringent	<= 50	All_UTR	Homo_sapiens	Organism part,cancer	0
stringent	<= 50	All_UTR	Homo_sapiens	cancer	0
stringent	<= 50	All_UTR	Homo_sapiens	cancer,cell line	2
stringent	<= 50	All_UTR	Homo_sapiens	Organism part,cell line	0
stringent	<= 50	All_UTR	Homo_sapiens	Organism part,cancer,cell line	1
stringent	<= 50	All_UTR	Homo_sapiens	Organism part	1
stringent	<= 50	All_UTR	Homo_sapiens	cell line	0
stringent	<= 50	All_UTR	otherSum	Organism part,cancer	0
stringent	<= 50	All_UTR	otherSum	cancer	0
stringent	<= 50	All_UTR	otherSum	cancer,cell line	0
stringent	<= 50	All_UTR	otherSum	Organism part,cell line	0
stringent	<= 50	All_UTR	otherSum	Organism part,cancer,cell line	0
stringent	<= 50	All_UTR	otherSum	Organism part	0
stringent	<= 50	All_UTR	otherSum	cell line	0
stringent	<= 50	All_UTR	NA	Organism part,cancer	3
stringent	<= 50	All_UTR	NA	cancer	24
stringent	<= 50	All_UTR	NA	cancer,cell line	6
stringent	<= 50	All_UTR	NA	Organism part,cell line	4
stringent	<= 50	All_UTR	NA	Organism part,cancer,cell line	12
stringent	<= 50	All_UTR	NA	Organism part	36
stringent	<= 50	All_UTR	NA	cell line	35
stringent	<= 50	All_UTR	Bacteria	Organism part,cancer	0
stringent	<= 50	All_UTR	Bacteria	cancer	0
stringent	<= 50	All_UTR	Bacteria	cancer,cell line	0
stringent	<= 50	All_UTR	Bacteria	Organism part,cell line	0
stringent	<= 50	All_UTR	Bacteria	Organism part,cancer,cell line	0
stringent	<= 50	All_UTR	Bacteria	Organism part	0
stringent	<= 50	All_UTR	Bacteria	cell line	0
stringent	<= 50	All_transcript	nonHuman_Primates	Organism part,cancer	0
stringent	<= 50	All_transcript	nonHuman_Primates	cancer	0
stringent	<= 50	All_transcript	nonHuman_Primates	cancer,cell line	0
stringent	<= 50	All_transcript	nonHuman_Primates	Organism part,cell line	0
stringent	<= 50	All_transcript	nonHuman_Primates	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	nonHuman_Primates	Organism part	0
stringent	<= 50	All_transcript	nonHuman_Primates	cell line	0
stringent	<= 50	All_transcript	nonPrimates_mammals	Organism part,cancer	0
stringent	<= 50	All_transcript	nonPrimates_mammals	cancer	0
stringent	<= 50	All_transcript	nonPrimates_mammals	cancer,cell line	0
stringent	<= 50	All_transcript	nonPrimates_mammals	Organism part,cell line	0
stringent	<= 50	All_transcript	nonPrimates_mammals	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	nonPrimates_mammals	Organism part	0
stringent	<= 50	All_transcript	nonPrimates_mammals	cell line	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	Organism part,cancer	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	cancer	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	cancer,cell line	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	Organism part,cell line	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	Organism part	0
stringent	<= 50	All_transcript	nonMammal_Metazoa	cell line	0
stringent	<= 50	All_transcript	Homo_sapiens	Organism part,cancer	0
stringent	<= 50	All_transcript	Homo_sapiens	cancer	0
stringent	<= 50	All_transcript	Homo_sapiens	cancer,cell line	0
stringent	<= 50	All_transcript	Homo_sapiens	Organism part,cell line	0
stringent	<= 50	All_transcript	Homo_sapiens	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	Homo_sapiens	Organism part	0
stringent	<= 50	All_transcript	Homo_sapiens	cell line	0
stringent	<= 50	All_transcript	otherSum	Organism part,cancer	0
stringent	<= 50	All_transcript	otherSum	cancer	0
stringent	<= 50	All_transcript	otherSum	cancer,cell line	0
stringent	<= 50	All_transcript	otherSum	Organism part,cell line	0
stringent	<= 50	All_transcript	otherSum	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	otherSum	Organism part	0
stringent	<= 50	All_transcript	otherSum	cell line	0
stringent	<= 50	All_transcript	NA	Organism part,cancer	0
stringent	<= 50	All_transcript	NA	cancer	0
stringent	<= 50	All_transcript	NA	cancer,cell line	0
stringent	<= 50	All_transcript	NA	Organism part,cell line	0
stringent	<= 50	All_transcript	NA	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	NA	Organism part	0
stringent	<= 50	All_transcript	NA	cell line	1
stringent	<= 50	All_transcript	Bacteria	Organism part,cancer	0
stringent	<= 50	All_transcript	Bacteria	cancer	0
stringent	<= 50	All_transcript	Bacteria	cancer,cell line	0
stringent	<= 50	All_transcript	Bacteria	Organism part,cell line	0
stringent	<= 50	All_transcript	Bacteria	Organism part,cancer,cell line	0
stringent	<= 50	All_transcript	Bacteria	Organism part	0
stringent	<= 50	All_transcript	Bacteria	cell line	0
stringent	<= 50	All_intergene	nonHuman_Primates	Organism part,cancer	0
stringent	<= 50	All_intergene	nonHuman_Primates	cancer	2
stringent	<= 50	All_intergene	nonHuman_Primates	cancer,cell line	2
stringent	<= 50	All_intergene	nonHuman_Primates	Organism part,cell line	1
stringent	<= 50	All_intergene	nonHuman_Primates	Organism part,cancer,cell line	0
stringent	<= 50	All_intergene	nonHuman_Primates	Organism part	11
stringent	<= 50	All_intergene	nonHuman_Primates	cell line	5
stringent	<= 50	All_intergene	nonPrimates_mammals	Organism part,cancer	0
stringent	<= 50	All_intergene	nonPrimates_mammals	cancer	1
stringent	<= 50	All_intergene	nonPrimates_mammals	cancer,cell line	0
stringent	<= 50	All_intergene	nonPrimates_mammals	Organism part,cell line	1
stringent	<= 50	All_intergene	nonPrimates_mammals	Organism part,cancer,cell line	2
stringent	<= 50	All_intergene	nonPrimates_mammals	Organism part	6
stringent	<= 50	All_intergene	nonPrimates_mammals	cell line	2
stringent	<= 50	All_intergene	nonMammal_Metazoa	Organism part,cancer	0
stringent	<= 50	All_intergene	nonMammal_Metazoa	cancer	0
stringent	<= 50	All_intergene	nonMammal_Metazoa	cancer,cell line	0
stringent	<= 50	All_intergene	nonMammal_Metazoa	Organism part,cell line	0
stringent	<= 50	All_intergene	nonMammal_Metazoa	Organism part,cancer,cell line	0
stringent	<= 50	All_intergene	nonMammal_Metazoa	Organism part	1
stringent	<= 50	All_intergene	nonMammal_Metazoa	cell line	1
stringent	<= 50	All_intergene	Homo_sapiens	Organism part,cancer	0
stringent	<= 50	All_intergene	Homo_sapiens	cancer	3
stringent	<= 50	All_intergene	Homo_sapiens	cancer,cell line	0
stringent	<= 50	All_intergene	Homo_sapiens	Organism part,cell line	0
stringent	<= 50	All_intergene	Homo_sapiens	Organism part,cancer,cell line	0
stringent	<= 50	All_intergene	Homo_sapiens	Organism part	4
stringent	<= 50	All_intergene	Homo_sapiens	cell line	0
stringent	<= 50	All_intergene	otherSum	Organism part,cancer	0
stringent	<= 50	All_intergene	otherSum	cancer	0
stringent	<= 50	All_intergene	otherSum	cancer,cell line	0
stringent	<= 50	All_intergene	otherSum	Organism part,cell line	0
stringent	<= 50	All_intergene	otherSum	Organism part,cancer,cell line	1
stringent	<= 50	All_intergene	otherSum	Organism part	1
stringent	<= 50	All_intergene	otherSum	cell line	1
stringent	<= 50	All_intergene	NA	Organism part,cancer	10
stringent	<= 50	All_intergene	NA	cancer	73
stringent	<= 50	All_intergene	NA	cancer,cell line	13
stringent	<= 50	All_intergene	NA	Organism part,cell line	12
stringent	<= 50	All_intergene	NA	Organism part,cancer,cell line	19
stringent	<= 50	All_intergene	NA	Organism part	120
stringent	<= 50	All_intergene	NA	cell line	105
stringent	<= 50	All_intergene	Bacteria	Organism part,cancer	1
stringent	<= 50	All_intergene	Bacteria	cancer	1
stringent	<= 50	All_intergene	Bacteria	cancer,cell line	0
stringent	<= 50	All_intergene	Bacteria	Organism part,cell line	1
stringent	<= 50	All_intergene	Bacteria	Organism part,cancer,cell line	1
stringent	<= 50	All_intergene	Bacteria	Organism part	4
stringent	<= 50	All_intergene	Bacteria	cell line	3
stringent	50-100	All_CDS	nonHuman_Primates	Organism part,cancer	0
stringent	50-100	All_CDS	nonHuman_Primates	cancer	1
stringent	50-100	All_CDS	nonHuman_Primates	cancer,cell line	0
stringent	50-100	All_CDS	nonHuman_Primates	Organism part,cell line	2
stringent	50-100	All_CDS	nonHuman_Primates	Organism part,cancer,cell line	1
stringent	50-100	All_CDS	nonHuman_Primates	Organism part	2
stringent	50-100	All_CDS	nonHuman_Primates	cell line	1
stringent	50-100	All_CDS	nonPrimates_mammals	Organism part,cancer	0
stringent	50-100	All_CDS	nonPrimates_mammals	cancer	1
stringent	50-100	All_CDS	nonPrimates_mammals	cancer,cell line	0
stringent	50-100	All_CDS	nonPrimates_mammals	Organism part,cell line	1
stringent	50-100	All_CDS	nonPrimates_mammals	Organism part,cancer,cell line	4
stringent	50-100	All_CDS	nonPrimates_mammals	Organism part	2
stringent	50-100	All_CDS	nonPrimates_mammals	cell line	0
stringent	50-100	All_CDS	nonMammal_Metazoa	Organism part,cancer	0
stringent	50-100	All_CDS	nonMammal_Metazoa	cancer	0
stringent	50-100	All_CDS	nonMammal_Metazoa	cancer,cell line	0
stringent	50-100	All_CDS	nonMammal_Metazoa	Organism part,cell line	0
stringent	50-100	All_CDS	nonMammal_Metazoa	Organism part,cancer,cell line	0
stringent	50-100	All_CDS	nonMammal_Metazoa	Organism part	0
stringent	50-100	All_CDS	nonMammal_Metazoa	cell line	0
stringent	50-100	All_CDS	Homo_sapiens	Organism part,cancer	2
stringent	50-100	All_CDS	Homo_sapiens	cancer	1
stringent	50-100	All_CDS	Homo_sapiens	cancer,cell line	0
stringent	50-100	All_CDS	Homo_sapiens	Organism part,cell line	0
stringent	50-100	All_CDS	Homo_sapiens	Organism part,cancer,cell line	5
stringent	50-100	All_CDS	Homo_sapiens	Organism part	3
stringent	50-100	All_CDS	Homo_sapiens	cell line	2
stringent	50-100	All_CDS	otherSum	Organism part,cancer	0
stringent	50-100	All_CDS	otherSum	cancer	0
stringent	50-100	All_CDS	otherSum	cancer,cell line	0
stringent	50-100	All_CDS	otherSum	Organism part,cell line	0
stringent	50-100	All_CDS	otherSum	Organism part,cancer,cell line	0
stringent	50-100	All_CDS	otherSum	Organism part	0
stringent	50-100	All_CDS	otherSum	cell line	0
stringent	50-100	All_CDS	NA	Organism part,cancer	0
stringent	50-100	All_CDS	NA	cancer	0
stringent	50-100	All_CDS	NA	cancer,cell line	0
stringent	50-100	All_CDS	NA	Organism part,cell line	0
stringent	50-100	All_CDS	NA	Organism part,cancer,cell line	0
stringent	50-100	All_CDS	NA	Organism part	0
stringent	50-100	All_CDS	NA	cell line	0
stringent	50-100	All_CDS	Bacteria	Organism part,cancer	0
stringent	50-100	All_CDS	Bacteria	cancer	0
stringent	50-100	All_CDS	Bacteria	cancer,cell line	0
stringent	50-100	All_CDS	Bacteria	Organism part,cell line	0
stringent	50-100	All_CDS	Bacteria	Organism part,cancer,cell line	0
stringent	50-100	All_CDS	Bacteria	Organism part	0
stringent	50-100	All_CDS	Bacteria	cell line	0
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part,cancer	0
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	cancer	4
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	cancer,cell line	1
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part,cell line	3
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part,cancer,cell line	8
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part	6
stringent	50-100	All_transcript_noncoding	nonHuman_Primates	cell line	3
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	Organism part,cancer	0
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	cancer	0
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	cancer,cell line	1
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	Organism part,cell line	1
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	Organism part,cancer,cell line	2
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	Organism part	4
stringent	50-100	All_transcript_noncoding	nonPrimates_mammals	cell line	4
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cancer	0
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	cancer	0
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	cancer,cell line	0
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cell line	0
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cancer,cell line	2
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part	0
stringent	50-100	All_transcript_noncoding	nonMammal_Metazoa	cell line	0
stringent	50-100	All_transcript_noncoding	Homo_sapiens	Organism part,cancer	1
stringent	50-100	All_transcript_noncoding	Homo_sapiens	cancer	1
stringent	50-100	All_transcript_noncoding	Homo_sapiens	cancer,cell line	0
stringent	50-100	All_transcript_noncoding	Homo_sapiens	Organism part,cell line	1
stringent	50-100	All_transcript_noncoding	Homo_sapiens	Organism part,cancer,cell line	3
stringent	50-100	All_transcript_noncoding	Homo_sapiens	Organism part	2
stringent	50-100	All_transcript_noncoding	Homo_sapiens	cell line	2
stringent	50-100	All_transcript_noncoding	otherSum	Organism part,cancer	0
stringent	50-100	All_transcript_noncoding	otherSum	cancer	0
stringent	50-100	All_transcript_noncoding	otherSum	cancer,cell line	0
stringent	50-100	All_transcript_noncoding	otherSum	Organism part,cell line	0
stringent	50-100	All_transcript_noncoding	otherSum	Organism part,cancer,cell line	0
stringent	50-100	All_transcript_noncoding	otherSum	Organism part	0
stringent	50-100	All_transcript_noncoding	otherSum	cell line	1
stringent	50-100	All_transcript_noncoding	NA	Organism part,cancer	1
stringent	50-100	All_transcript_noncoding	NA	cancer	9
stringent	50-100	All_transcript_noncoding	NA	cancer,cell line	0
stringent	50-100	All_transcript_noncoding	NA	Organism part,cell line	2
stringent	50-100	All_transcript_noncoding	NA	Organism part,cancer,cell line	2
stringent	50-100	All_transcript_noncoding	NA	Organism part	7
stringent	50-100	All_transcript_noncoding	NA	cell line	14
stringent	50-100	All_transcript_noncoding	Bacteria	Organism part,cancer	0
stringent	50-100	All_transcript_noncoding	Bacteria	cancer	0
stringent	50-100	All_transcript_noncoding	Bacteria	cancer,cell line	0
stringent	50-100	All_transcript_noncoding	Bacteria	Organism part,cell line	0
stringent	50-100	All_transcript_noncoding	Bacteria	Organism part,cancer,cell line	0
stringent	50-100	All_transcript_noncoding	Bacteria	Organism part	1
stringent	50-100	All_transcript_noncoding	Bacteria	cell line	0
stringent	50-100	All_exon_noncoding	nonHuman_Primates	Organism part,cancer	7
stringent	50-100	All_exon_noncoding	nonHuman_Primates	cancer	20
stringent	50-100	All_exon_noncoding	nonHuman_Primates	cancer,cell line	7
stringent	50-100	All_exon_noncoding	nonHuman_Primates	Organism part,cell line	19
stringent	50-100	All_exon_noncoding	nonHuman_Primates	Organism part,cancer,cell line	102
stringent	50-100	All_exon_noncoding	nonHuman_Primates	Organism part	35
stringent	50-100	All_exon_noncoding	nonHuman_Primates	cell line	39
stringent	50-100	All_exon_noncoding	nonPrimates_mammals	Organism part,cancer	7
stringent	50-100	All_exon_noncoding	nonPrimates_mammals	cancer	9
stringent	50-100	All_exon_noncoding	nonPrimates_mammals	cancer,cell line	7
stringent	50-100	All_exon_noncoding	nonPrimates_mammals	Organism part,cell line	11
